YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,BENE_GE_60_SRVC_DAYS_PCT,BENE_GE_180_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,NRSNG_VISITS_CNT,MSW_VISITS_CNT,AIDE_VISITS_CNT,PHYSN_VISITS_CNT,TOT_NRSNG_MNTS,TOT_MSW_MNTS,TOT_AIDE_MNTS,NRSNG_MNTS_AVG_7_DAY_PRIOR_DEATH,MSW_MNTS_AVG_7_DAY_PRIOR_DEATH,AIDE_MNTS_AVG_7_DAY_PRIOR_DEATH,SRVC_SITE_DAYS_HOME_PCT,SRVC_SITE_DAYS_ASTD_LVG_FAC_PCT,SRVC_SITE_DAYS_LTCF_PCT,SRVC_SITE_DAYS_SNF_PCT,SRVC_SITE_DAYS_IP_PCT,SRVC_SITE_DAYS_IP_HOSPC_PCT,DSCHRG_DEATH_PCT,DSCHRG_HOSPC_LV_PCT,HOSPC_RHC_DAYS_PCT
2020,FY,PROVIDER,HOS,271514,FRONTIER HOME HEALTH AND HOSPICE,HELENA,MT,59601,507,1353,28254,0.22,0.53,0.30,0.06,5743084,4499637,4499637,4892392,0.19,0.20,0.91,83,0.44,0.55,0.96,0.00,0.00,0.00,0.00,0.00,2.0999999046,0.21,0.05,0.00,0.29,0.02,0.02,0.09,0.07,0.00,0.00,0.00,0.05,0.00,0,1494,3557,0,0,71040,192045,39,4,7,0.37,0.45,0.00,0.16,0.00,0.00,0.26,0.04,0.99
2020,FY,PROVIDER,HOS,271515,HOME OPTIONS HOSPICE,KALISPELL,MT,59901,440,948,17440,0.39,0.65,0.22,0.03,4440287,3186094,3186094,3461968,0.30,0.12,0.95,79,0.49,0.50,0.95,0.00,0.00,0.00,0.00,0.00,2.2699999809,0.30,0.07,0.12,0.02,0.03,0.06,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0,1108,1845,261,0,63525,128610,38,7,5,0.70,0.12,0.13,0.00,0.03,0.00,0.35,0.04,0.96
2020,FY,PROVIDER,HOS,271517,GLENDIVE MEDICAL CENTER HOSPICE,GLENDIVE,MT,59330,26,43,699,0.00,0.76,0.00,0.00,291577,118337,118337,127879,0.00,0.00,0.96,79,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,2.2599999905,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,106,72,0,0,5940,5610,44,12,0,0.50,0.00,0.49,0.00,0.00,0.00,0.46,0.00,1.00
2020,FY,PROVIDER,HOS,271519,HOLY ROSARY HOSPICE,MILES CITY,MT,59301,32,78,1665,0.34,0.62,0.37,0.00,609866,260507,260507,282488,0.00,0.00,1.00,80,0.56,0.43,0.96,0.00,0.00,0.00,0.00,0.00,2.2100000381,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,61,295,0,0,3405,14445,74,0,18,0.50,0.21,0.27,0.00,0.00,0.00,0.23,0.00,1.00
2020,FY,PROVIDER,HOS,271520,BARRETT MEMORIAL HOSPICE,DILLON,MT,59725,52,152,3254,0.23,0.53,0.36,0.00,962375,544292,544292,590281,0.00,0.00,0.94,81,0.34,0.65,0.96,0.00,0.00,0.00,0.00,0.00,1.7699999809,0.26,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,30,0,32,0,1215,0,48,0,0,0.74,0.20,0.00,0.02,0.01,0.00,0.21,0.00,0.98
2020,FY,PROVIDER,HOS,271521,BEARTOOTH BILLINGS CLINIC HOSPICE,RED LODGE,MT,59068,50,129,2613,0.30,0.68,0.24,0.00,730742,446626,446626,467641,0.00,0.22,0.66,84,0.44,0.56,0.98,0.00,0.00,0.00,0.00,0.00,2.1199998856,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,264,203,0,0,14340,12915,41,6,3,0.65,0.02,0.00,0.30,0.02,0.00,0.31,0.00,0.97
2020,FY,PROVIDER,HOS,271524,CLARK FORK VALLEY HOSPITAL HOSPICE,PLAINS,MT,59859,39,90,1781,0.00,0.61,0.00,0.00,418588,281952,281952,303876,0.00,0.00,0.97,79,0.46,0.53,0.92,0.00,0.00,0.00,0.00,0.00,2.2899999619,0.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,49,202,0,0,2685,14295,27,4,8,1.00,0.00,0.00,0.00,0.00,0.00,0.30,0.00,1.00
2020,FY,PROVIDER,HOS,271525,HOSPICE OF MISSOULA,MISSOULA,MT,59801,145,482,10721,0.20,0.43,0.39,0.10,2415579,1702781,1702781,1776845,0.18,0.21,0.10,83,0.31,0.68,0.98,0.00,0.00,0.00,0.00,0.00,1.8099999428,0.20,0.00,0.00,0.22,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,1089,4373,0,0,41175,246840,39,9,22,0.38,0.56,0.00,0.03,0.00,0.00,0.21,0.02,1.00
2020,FY,PROVIDER,HOS,271528,COMPASSUS HOSPICE BILLINGS,BILLINGS,MT,59102,358,1149,26094,0.29,0.50,0.35,0.11,5226171,4169137,4169137,4390825,0.18,0.15,0.14,81,0.45,0.54,0.91,0.00,0.00,0.00,0.06,0.00,2.3299999237,0.23,0.08,0.12,0.14,0.04,0.08,0.00,0.04,0.00,0.00,0.00,0.03,0.00,0,799,4520,0,0,29730,247785,34,2,8,0.55,0.30,0.01,0.12,0.00,0.00,0.20,0.04,0.99
2020,FY,PROVIDER,HOS,271530,COMPASSUS HOSPICE HELENA,BUTTE,MT,59701,320,897,19381,0.26,0.56,0.30,0.09,3942137,2989702,2989702,3259451,0.15,0.20,0.94,82,0.48,0.51,0.96,0.00,0.00,0.00,0.00,0.00,1.9900000095,0.28,0.07,0.00,0.13,0.05,0.16,0.00,0.07,0.00,0.00,0.00,0.04,0.00,0,783,3591,0,0,32445,185745,44,4,13,0.44,0.29,0.09,0.16,0.00,0.00,0.25,0.04,0.99
2020,FY,PROVIDER,HOS,271534,ST JOHNS UNITED HOSPICE,BILLINGS,MT,59101,138,472,10791,0.19,0.47,0.39,0.15,1812750,1728365,1728365,1803742,0.26,0.18,0.00,86,0.33,0.66,0.96,0.00,0.00,0.00,0.00,0.00,2.2699999809,0.16,0.00,0.00,0.10,0.00,0.11,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0,596,1172,0,0,29400,51300,49,7,6,0.30,0.49,0.18,0.02,0.00,0.00,0.20,0.02,0.99
2020,FY,PROVIDER,HOS,271535,HOME HEALTH & HOSPICE OF MONTANA,MISSOULA,MT,59808,52,121,2332,0.40,0.63,0.25,0.00,637149,383400,383400,404650,0.00,0.00,0.00,81,0.46,0.53,0.98,0.00,0.00,0.00,0.00,0.00,2.2899999619,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,173,776,0,0,8115,51930,40,10,21,0.82,0.06,0.00,0.10,0.00,0.00,0.28,0.00,1.00
2020,FY,PROVIDER,HOS,271536,STILLWATER HOSPICE,BILLINGS,MT,59102,358,1139,26058,0.22,0.48,0.36,0.13,6469008,4051285,4051285,4346915,0.21,0.24,0.18,82,0.44,0.55,0.95,0.00,0.00,0.00,0.00,0.00,2.4400000572,0.22,0.07,0.04,0.18,0.00,0.03,0.12,0.05,0.00,0.00,0.00,0.05,0.00,0,1291,5429,0,0,77610,343155,46,9,12,0.00,0.58,0.00,0.14,0.00,0.00,0.23,0.01,0.99
2020,FY,PROVIDER,HOS,271537,SENIOR SOLUTIONS INC,BUTTE,MT,59701,69,278,6918,0.00,0.37,0.44,0.20,1443971,1037980,1037980,1131300,0.23,0.00,0.98,83,0.53,0.46,0.94,0.00,0.00,0.00,0.00,0.00,2.2899999619,0.18,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,387,2691,0,0,14235,184020,41,3,31,0.81,0.11,0.00,0.07,0.00,0.00,0.12,0.00,1.00
2020,FY,PROVIDER,HOS,341500,HOSPICE & PALLIATIVE CARE CHARLOTTE REGION,CHARLOTTE,NC,28226,3672,11967,278192,0.21,0.47,0.36,0.13,77221732,48340315,48340315,50146358,0.36,0.22,0.07,82,0.37,0.62,0.76,0.19,0.00,0.01,0.00,0.01,2.4700000286,0.22,0.04,0.01,0.31,0.08,0.02,0.08,0.01,0.01,0.00,0.00,0.05,0.00,63984,23265,53028,5794,3143685,811830,3491505,38,6,11,0.42,0.30,0.23,0.01,0.00,0.01,0.22,0.02,0.98
2020,FY,PROVIDER,HOS,341501,CAREPARTNERS HOSPICE & PALLIATIVE CARE SERVICES,ASHEVILLE,NC,28803,1316,3867,85575,0.36,0.59,0.31,0.12,25720198,15989584,15989584,17250646,0.34,0.21,0.06,80,0.43,0.56,0.93,0.04,0.00,0.00,0.00,0.00,2.4500000477,0.24,0.07,0.05,0.06,0.10,0.02,0.06,0.11,0.02,0.00,0.01,0.06,0.00,14641,4587,7092,369,816900,145665,411000,17,2,3,0.66,0.02,0.00,0.25,0.00,0.04,0.25,0.03,0.95
2020,FY,PROVIDER,HOS,341502,HOSPICE & PALLIATIVE CARE CTR,WINSTON SALEM,NC,27103,2151,6054,131317,0.30,0.58,0.28,0.10,39201882,24537221,24537221,25858401,0.56,0.16,0.08,81,0.41,0.58,0.81,0.15,0.00,0.01,0.00,0.01,2.7300000191,0.29,0.04,0.07,0.15,0.11,0.03,0.06,0.03,0.02,0.00,0.01,0.03,0.00,25991,5093,19532,1410,1411740,218775,957690,23,2,6,0.60,0.17,0.17,0.00,0.00,0.03,0.27,0.02,0.96
2020,FY,PROVIDER,HOS,341503,HOSPICE AND PALLIATIVE CARE OF GREENSBORO,GREENSBORO,NC,27405,2552,8301,195165,0.23,0.50,0.35,0.15,54786713,32083254,32083254,34349453,0.56,0.21,0.04,82,0.40,0.59,0.79,0.18,0.00,0.00,0.00,0.00,2.7100000381,0.26,0.04,0.02,0.14,0.14,0.03,0.10,0.03,0.01,0.00,0.00,0.05,0.00,42264,10024,44649,1986,1868115,392085,2829795,27,5,20,0.48,0.24,0.21,0.00,0.00,0.01,0.22,0.01,0.98
2020,FY,PROVIDER,HOS,341504,CALDWELL HOSPICE AND PALLIATIVE CARE INC,LENOIR,NC,28645,898,3243,77263,0.27,0.52,0.37,0.19,22047937,13532250,13532250,14793243,0.38,0.27,0.27,80,0.41,0.58,0.96,0.02,0.00,0.00,0.00,0.00,2.5299999714,0.24,0.11,0.01,0.18,0.08,0.12,0.00,0.05,0.02,0.00,0.00,0.05,0.00,19232,10325,25789,1059,1079535,469560,1158420,45,20,13,0.57,0.13,0.22,0.00,0.01,0.02,0.19,0.02,0.96
2020,FY,PROVIDER,HOS,341505,"ROWAN HOSPICE & PALLIATIVE CARE, LLC",SALISBURY,NC,28144,220,686,15648,0.17,0.48,0.36,0.10,6001338,2642140,2642140,2748855,0.43,0.22,0.00,81,0.39,0.60,0.88,0.10,0.00,0.00,0.00,0.00,2.5399999619,0.25,0.08,0.00,0.20,0.09,0.06,0.09,0.00,0.00,0.00,0.00,0.05,0.00,3045,390,2771,135,199830,22050,135765,36,4,9,0.53,0.18,0.26,0.00,0.00,0.00,0.23,0.02,0.98
2020,FY,PROVIDER,HOS,341506,WAKE FOREST BAPTIST HEALTH CARE AT HOME HOSPICE-WI,WILKESBORO,NC,28697,223,704,16266,0.24,0.51,0.31,0.14,3055105,2418791,2418791,2758285,0.47,0.28,0.90,81,0.41,0.58,0.94,0.04,0.00,0.00,0.00,0.00,2.5999999046,0.18,0.14,0.05,0.17,0.07,0.11,0.00,0.05,0.00,0.00,0.00,0.05,0.00,3452,566,2913,19,188040,19290,167805,45,2,12,0.72,0.12,0.14,0.00,0.00,0.00,0.21,0.02,0.99
2020,FY,PROVIDER,HOS,341507,DUKE HOSPICE,DURHAM,NC,27704,1075,2439,45812,0.37,0.68,0.19,0.06,16965145,10160718,10160718,10404413,0.34,0.14,0.16,79,0.44,0.55,0.68,0.28,0.01,0.01,0.00,0.01,2.7999999523,0.36,0.02,0.07,0.05,0.05,0.01,0.04,0.09,0.03,0.00,0.01,0.06,0.01,10562,2031,7073,0,673845,93195,414765,27,2,7,0.81,0.04,0.00,0.07,0.00,0.06,0.35,0.02,0.93
2020,FY,PROVIDER,HOS,341508,HOSPICE AND PALLIATIVE CARE OF CABARRUS COUNTY,KANNAPOLIS,NC,28081,1039,2800,59624,0.31,0.60,0.27,0.09,19122526,11185624,11185624,11639771,0.39,0.22,0.09,81,0.38,0.61,0.82,0.13,0.00,0.01,0.00,0.00,2.6400001049,0.23,0.05,0.02,0.19,0.08,0.11,0.00,0.03,0.02,0.00,0.01,0.02,0.00,17166,3052,24078,136,847260,100350,778470,26,2,16,0.62,0.13,0.16,0.00,0.00,0.03,0.29,0.02,0.96
2020,FY,PROVIDER,HOS,341510,HOSPICE AND HOME CARE OF NASH GENERAL HOSPITAL,ROCKY MOUNT,NC,27804,244,614,12653,0.25,0.61,0.20,0.08,2446281,1877118,1877118,2151245,0.27,0.16,0.18,83,0.38,0.61,0.70,0.29,0.00,0.00,0.00,0.00,2.5599999428,0.30,0.00,0.00,0.00,0.38,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2701,802,2684,0,116025,29250,97200,32,3,9,0.79,0.15,0.00,0.05,0.00,0.00,0.31,0.01,0.99
2020,FY,PROVIDER,HOS,341511,HOSPICE OF THE PIEDMONT INC,HIGH POINT,NC,27262,1570,4216,89790,0.34,0.63,0.24,0.10,31101233,17698528,17698528,18817584,0.60,0.22,0.33,80,0.43,0.56,0.85,0.11,0.00,0.00,0.00,0.00,2.7699999809,0.30,0.04,0.01,0.10,0.10,0.03,0.09,0.05,0.02,0.00,0.00,0.05,0.00,21471,3968,22462,1504,1224795,131970,1283625,30,2,11,0.58,0.10,0.24,0.00,0.00,0.04,0.30,0.01,0.94
2020,FY,PROVIDER,HOS,341512,ASERACARE HOSPICE,GREENVILLE,NC,27858,192,660,15668,0.26,0.51,0.36,0.19,3452742,2366248,2366248,2592296,0.22,0.35,0.52,83,0.33,0.66,0.75,0.23,0.00,0.00,0.00,0.00,2.3199999332,0.18,0.00,0.00,0.28,0.25,0.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4109,1263,4876,0,221040,66585,278925,48,12,16,0.22,0.41,0.34,0.00,0.00,0.00,0.19,0.03,0.99
2020,FY,PROVIDER,HOS,341513,HOSPICE OF UNION COUNTY,MONROE,NC,28110,717,1986,42771,0.30,0.58,0.28,0.09,12937483,7545751,7545751,7901215,0.37,0.21,0.02,80,0.42,0.57,0.79,0.16,0.00,0.00,0.00,0.00,2.5599999428,0.28,0.05,0.01,0.20,0.09,0.13,0.00,0.02,0.00,0.00,0.00,0.03,0.00,14251,1728,20782,161,679860,61350,564810,28,2,15,0.63,0.05,0.24,0.00,0.00,0.02,0.27,0.01,0.97
2020,FY,PROVIDER,HOS,341515,LOWER CAPE FEAR HOSPICE CARE,WILMINGTON,NC,28401,2641,6685,136045,0.36,0.65,0.23,0.09,47583832,26034232,26034232,28470987,0.25,0.18,0.21,80,0.46,0.53,0.85,0.11,0.00,0.00,0.00,0.01,2.5099999905,0.31,0.05,0.02,0.11,0.18,0.05,0.03,0.04,0.02,0.00,0.00,0.04,0.00,47909,9764,46990,3728,2459715,408750,2740320,76,6,57,0.63,0.09,0.18,0.00,0.03,0.05,0.32,0.02,0.94
2020,FY,PROVIDER,HOS,341516,BURKE HOSPICE AND PALLIATIVE CARE INC,VALDESE,NC,28690,521,1544,34111,0.28,0.56,0.29,0.11,7999602,5820075,5820075,6308163,0.39,0.26,0.08,80,0.40,0.59,0.94,0.04,0.00,0.00,0.00,0.00,2.5299999714,0.27,0.08,0.05,0.16,0.06,0.02,0.11,0.05,0.00,0.00,0.00,0.05,0.00,12592,2165,13266,18,399300,82380,457200,33,6,15,0.67,0.03,0.00,0.22,0.00,0.04,0.25,0.01,0.97
2020,FY,PROVIDER,HOS,341517,HOSPICE OF IREDELL COUNTY,STATESVILLE,NC,28625,1040,3302,75477,0.29,0.54,0.33,0.13,21935314,14247515,14247515,14791552,0.39,0.19,0.02,81,0.43,0.56,0.88,0.09,0.00,0.01,0.00,0.00,2.5899999142,0.22,0.07,0.06,0.16,0.11,0.08,0.00,0.04,0.02,0.00,0.00,0.06,0.00,17839,5742,25274,1033,910740,180615,1431795,28,2,12,0.68,0.11,0.14,0.00,0.00,0.05,0.23,0.01,0.96
2020,FY,PROVIDER,HOS,341518,VIDANT HOME HEALTH AND HOSPICE,AHOSKIE,NC,27910,566,992,14919,0.57,0.79,0.12,0.03,5722061,3657781,3657781,3927984,0.23,0.26,0.46,76,0.47,0.52,0.61,0.36,0.00,0.00,0.00,0.00,3.1500000954,0.33,0.02,0.02,0.06,0.10,0.00,0.16,0.03,0.06,0.00,0.00,0.03,0.00,4724,522,2698,12,282045,22365,185595,28,2,9,0.81,0.05,0.00,0.00,0.01,0.10,0.49,0.04,0.88
2020,FY,PROVIDER,HOS,341520,HOSPICE CLEVELAND COUNTY,SHELBY,NC,28150,821,2313,49879,0.30,0.59,0.28,0.10,21296021,8975492,8975492,10083008,0.35,0.30,0.70,80,0.41,0.58,0.84,0.14,0.00,0.00,0.00,0.00,2.5099999905,0.21,0.09,0.03,0.23,0.07,0.10,0.00,0.01,0.04,0.00,0.00,0.04,0.00,18678,4973,8723,1697,701175,135825,323535,34,5,6,0.59,0.06,0.21,0.00,0.01,0.03,0.26,0.03,0.95
2020,FY,PROVIDER,HOS,341521,"HOSPICE & HOME CARE OF ALEXANDER COUNTY, INC",TAYLORSVILLE,NC,28681,58,226,5538,0.00,0.39,0.43,0.20,1435971,851669,851669,919689,0.41,0.00,0.00,82,0.43,0.56,0.94,0.00,0.00,0.00,0.00,0.00,2.1500000954,0.24,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1114,575,1013,17,50730,19695,64260,37,6,12,0.90,0.00,0.00,0.09,0.00,0.00,0.16,0.00,0.99
2020,FY,PROVIDER,HOS,341523,TRANSITIONS LIFECARE,RALEIGH,NC,27607,3294,9974,220610,0.28,0.55,0.31,0.12,58500655,39904843,39904843,41243233,0.38,0.16,0.06,82,0.40,0.59,0.79,0.16,0.01,0.01,0.00,0.00,2.5399999619,0.25,0.04,0.00,0.15,0.19,0.07,0.05,0.03,0.01,0.00,0.00,0.04,0.00,43226,8095,45028,2776,2491770,352110,1740135,27,3,9,0.55,0.25,0.13,0.02,0.00,0.02,0.25,0.02,0.97
2020,FY,PROVIDER,HOS,341528,HOSPICE OF THE CAROLINA FOOTHILLS,FOREST CITY,NC,28043,894,3309,79569,0.24,0.46,0.41,0.19,22420355,12727167,12727167,14554077,0.28,0.25,0.75,81,0.41,0.58,0.91,0.06,0.00,0.00,0.00,0.00,2.4000000954,0.18,0.13,0.02,0.09,0.13,0.13,0.00,0.05,0.03,0.00,0.00,0.03,0.00,24968,3389,17294,1253,1130265,148890,858780,29,3,11,0.62,0.14,0.01,0.18,0.00,0.03,0.17,0.03,0.97
2020,FY,PROVIDER,HOS,341529,HOSPICE OF ROCKINGHAM CO INC,REIDSVILLE,NC,27320,537,1317,26641,0.30,0.62,0.23,0.07,10734165,4753980,4753980,5072744,0.59,0.28,0.74,80,0.42,0.57,0.85,0.13,0.00,0.00,0.00,0.00,2.9200000763,0.28,0.07,0.00,0.12,0.05,0.09,0.00,0.05,0.00,0.00,0.00,0.03,0.00,8800,1624,6515,559,316305,50085,151245,27,4,9,0.63,0.09,0.16,0.00,0.01,0.09,0.32,0.02,0.97
2020,FY,PROVIDER,HOS,341530,FOUR SEASONS COMPASSION FOR LIFE,FLAT ROCK,NC,28731,2303,6609,144979,0.28,0.56,0.30,0.10,68943010,24581015,24581015,26968569,0.31,0.22,0.24,82,0.43,0.56,0.93,0.02,0.00,0.00,0.01,0.00,2.2999999523,0.23,0.06,0.02,0.22,0.08,0.01,0.10,0.03,0.02,0.00,0.00,0.04,0.00,27693,3907,24052,1980,1477290,156675,1216185,32,2,7,0.48,0.25,0.23,0.00,0.00,0.01,0.25,0.02,0.97
2020,FY,PROVIDER,HOS,341531,UNC HOSPICE,PITTSBORO,NC,27312,596,1513,30053,0.31,0.63,0.24,0.07,13042332,6099265,6099265,6230349,0.42,0.10,0.28,81,0.46,0.53,0.81,0.15,0.00,0.00,0.00,0.00,2.75,0.37,0.04,0.03,0.09,0.09,0.00,0.04,0.06,0.00,0.00,0.00,0.07,0.00,7472,1440,5435,69,479700,86805,322095,42,5,16,0.83,0.03,0.00,0.05,0.00,0.07,0.30,0.03,0.95
2020,FY,PROVIDER,HOS,341532,HOSPICE OF WILSON MEDICAL CENTER,WILSON,NC,27893,146,345,6867,0.30,0.66,0.20,0.00,2176457,1088135,1088135,1241206,0.21,0.36,0.87,82,0.32,0.67,0.69,0.30,0.00,0.00,0.00,0.00,2.3699998856,0.23,0.00,0.10,0.17,0.07,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0.00,2088,504,1203,0,123735,30420,55110,40,9,6,0.57,0.11,0.01,0.28,0.00,0.00,0.33,0.03,0.98
2020,FY,PROVIDER,HOS,341533,MEDI HOME HOSPICE,NEWLAND,NC,28657,221,1040,27071,0.13,0.30,0.57,0.29,6817829,3944173,3944173,4480437,0.38,0.33,0.66,82,0.42,0.57,0.97,0.00,0.00,0.00,0.00,0.00,2.1500000954,0.14,0.16,0.00,0.34,0.00,0.00,0.06,0.09,0.00,0.00,0.00,0.05,0.00,4444,868,4068,0,257790,35190,187815,66,7,11,0.32,0.58,0.00,0.08,0.00,0.00,0.09,0.03,0.99
2020,FY,PROVIDER,HOS,341534,FIRSTHEALTH HOSPICE,WEST END,NC,27376,957,2960,67238,0.34,0.57,0.30,0.14,20903495,10932589,10932589,12497059,0.30,0.12,0.82,83,0.45,0.54,0.87,0.11,0.00,0.00,0.00,0.00,2.4700000286,0.27,0.04,0.03,0.12,0.22,0.06,0.00,0.06,0.00,0.00,0.00,0.03,0.00,17754,4276,14254,321,638175,127380,618465,28,4,11,0.63,0.15,0.00,0.17,0.00,0.02,0.23,0.01,0.97
2020,FY,PROVIDER,HOS,341535,CAROLINA CARING INC,NEWTON,NC,28658,1495,5150,122254,0.28,0.51,0.36,0.17,37749576,21814530,21814530,23328627,0.39,0.17,0.06,81,0.41,0.58,0.89,0.07,0.01,0.01,0.00,0.00,2.5499999523,0.18,0.09,0.02,0.17,0.08,0.09,0.01,0.04,0.02,0.00,0.00,0.06,0.00,27639,8333,29262,1327,2319315,410805,1357575,49,7,10,0.70,0.11,0.13,0.01,0.00,0.03,0.20,0.02,0.96
2020,FY,PROVIDER,HOS,341536,"HOSPICE OF GASTON COUNTY, INC",GASTONIA,NC,28054,883,2299,47516,0.38,0.64,0.25,0.09,13078153,8616149,8616149,8950949,0.43,0.19,0.07,80,0.42,0.57,0.89,0.07,0.00,0.01,0.00,0.00,2.6900000572,0.24,0.06,0.01,0.18,0.07,0.08,0.00,0.03,0.04,0.00,0.00,0.04,0.00,13914,2457,20017,87,608670,107655,563130,24,4,15,0.57,0.20,0.15,0.00,0.00,0.02,0.30,0.02,0.96
2020,FY,PROVIDER,HOS,341537,LIBERTY HOME CARE AND HOSPICE,RAEFORD,NC,28376,904,3149,73991,0.16,0.42,0.42,0.15,17732204,11197834,11197834,12257992,0.40,0.37,0.45,82,0.38,0.61,0.76,0.19,0.00,0.02,0.00,0.00,2.7300000191,0.19,0.07,0.01,0.18,0.08,0.13,0.03,0.01,0.00,0.00,0.00,0.05,0.00,15570,4723,23435,0,957630,216090,1725480,52,7,23,0.47,0.11,0.00,0.40,0.00,0.00,0.18,0.04,0.99
2020,FY,PROVIDER,HOS,341538,VIDANT HOME HEALTH AND HOSPICE,KENANSVILLE,NC,28349,150,404,8245,0.29,0.58,0.26,0.09,2013800,1303435,1303435,1487946,0.25,0.28,0.84,81,0.35,0.64,0.78,0.19,0.00,0.00,0.00,0.00,2.7000000477,0.28,0.00,0.00,0.14,0.09,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,2384,429,795,0,178575,29835,64140,82,7,8,0.81,0.14,0.00,0.02,0.01,0.00,0.23,0.07,0.98
2020,FY,PROVIDER,HOS,341539,MEDI HOME HEALTH AND HOSPICE,BOONE,NC,28607,571,2517,63469,0.14,0.32,0.49,0.24,15929092,9296849,9296849,10544835,0.36,0.25,0.77,82,0.44,0.55,0.95,0.02,0.00,0.00,0.00,0.00,2.2999999523,0.18,0.12,0.00,0.23,0.05,0.04,0.07,0.08,0.00,0.00,0.00,0.06,0.00,9705,2005,9952,0,548085,90540,497115,52,6,12,0.63,0.21,0.00,0.14,0.00,0.00,0.13,0.03,0.99
2020,FY,PROVIDER,HOS,341540,MADISON HOME CARE AND HOSPICE,MARSHALL,NC,28753,42,103,2194,0.00,0.54,0.00,0.00,499917,348078,348078,375480,0.28,0.26,0.00,81,0.30,0.69,0.95,0.00,0.00,0.00,0.00,0.00,2.2000000477,0.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,427,82,234,0,26850,3900,18255,35,0,13,0.79,0.04,0.14,0.00,0.00,0.00,0.22,0.11,0.99
2020,FY,PROVIDER,HOS,341541,"HEALTHKEEPERZ, INC",FAYETTEVILLE,NC,28314,214,778,18752,0.16,0.45,0.41,0.17,3152971,2766514,2766514,3133943,0.36,0.38,0.47,80,0.36,0.63,0.52,0.18,0.00,0.00,0.16,0.09,2.7699999809,0.19,0.07,0.00,0.30,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4813,1584,6064,27,263505,65880,426255,44,8,20,0.82,0.03,0.00,0.11,0.00,0.00,0.16,0.04,0.99
2020,FY,PROVIDER,HOS,341542,HOSPICE OF STANLY COUNTY INC,ALBEMARLE,NC,28001,226,700,15888,0.29,0.57,0.29,0.13,3645566,2367013,2367013,2698914,0.28,0.23,0.76,81,0.45,0.54,0.94,0.00,0.00,0.00,0.00,0.00,2.3199999332,0.22,0.08,0.00,0.18,0.08,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.00,3199,1163,2491,259,193590,64335,143940,54,9,9,0.74,0.08,0.16,0.00,0.00,0.00,0.26,0.00,0.99
