YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,TOT_PT_MNTS,INDVDL_PT_MNTS,CNCRNT_GRP_PT_MNTS,COTRT_PT_MNTS,TOT_OT_MNTS,INDVDL_OT_MNTS,CNCRNT_GRP_OT_MNTS,COTRT_OT_MNTS,TOT_SLP_MNTS,INDVDL_SLP_MNTS,CNCRNT_GRP_SLP_MNTS,COTRT_SLP_MNTS,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT,CMG_STROK_DAYS_PCT,CMG_INJURY_TRMA_DAYS_PCT,CMG_ORTHO_DAYS_PCT,CMG_ARTHRTS_DAYS_PCT,CMG_CRDVSCLR_PLMNRY_DAYS_PCT,CMG_NRLGCL_DAYS_PCT,CMG_OTHR_DAYS_PCT
2020,FY,PROVIDER,IRF,260023,MERCY HOSPITAL JEFFERSON,FESTUS,MO,63028,170,182,2522,0.08,0.93,8515916,3913035,3857551,3852544,29333,0.00,0.17,0.34,76,0.42,0.57,0.95,0.00,0.00,0.00,0.00,0.00,3.26,7,0.38,0.37,0.08,0.18,0.54,0.74,0.40,0.55,0.55,0.88,0.88,0.67,0.21,0.68,0.00,0.34,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.20,0.35,0.00,0.00,0.06,126740,113912,2810,10018,141585,128842,2815,9928,20996,20871,125,0,0.15,0.10,0.56,0.09,0.00,0.00,0.22,0.11,0.16,0.00,0.04,0.36,0.07
2020,FY,PROVIDER,IRF,260025,HANNIBAL REGIONAL HOSPITAL,HANNIBAL,MO,63401,194,215,2107,0.36,0.96,4737564,4031533,3984211,4371460,429914,0.00,0.18,0.99,78,0.40,0.59,0.96,0.00,0.00,0.00,0.00,0.00,2.28,7,0.32,0.28,0.09,0.23,0.54,0.65,0.44,0.46,0.45,0.88,0.88,0.56,0.23,0.65,0.00,0.23,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.23,0.31,0.00,0.00,0.16,119003,115014,0,3989,121491,117502,0,3989,9492,9492,0,0,0.18,0.11,0.53,0.13,0.00,0.00,0.10,0.10,0.33,0.00,0.13,0.07,0.25
2020,FY,PROVIDER,IRF,260027,RESEARCH MEDICAL CENTER,KANSAS CITY,MO,64132,180,200,2452,0.16,0.92,24586554,4663010,4630989,4514553,21238,0.00,0.17,0.22,73,0.46,0.53,0.75,0.20,0.00,0.00,0.00,0.00,2.83,6,0.28,0.26,0.14,0.18,0.50,0.68,0.40,0.41,0.55,0.88,0.88,0.67,0.11,0.57,0.00,0.38,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.27,89795,88955,0,840,91583,91048,15,520,18746,18746,0,0,0.23,0.15,0.54,0.00,0.00,0.00,0.23,0.29,0.12,0.00,0.13,0.01,0.19
2020,FY,PROVIDER,IRF,260040,COX MEDICAL CENTERS,SPRINGFIELD,MO,65807,197,212,2607,0.12,0.94,9834083,3729155,3670195,4143715,111243,0.00,0.11,0.26,74,0.51,0.48,0.97,0.00,0.00,0.00,0.00,0.00,2.27,6,0.26,0.30,0.05,0.16,0.41,0.61,0.29,0.56,0.40,0.88,0.88,0.49,0.30,0.60,0.00,0.39,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.23,162219,162174,0,45,169806,169761,0,45,33017,33017,0,0,0.22,0.08,0.56,0.08,0.00,0.00,0.29,0.13,0.26,0.00,0.04,0.05,0.20
2020,FY,PROVIDER,IRF,260047,CAPITAL REGION MEDICAL CENTER,JEFFERSON CITY,MO,65102,150,155,1579,0.28,0.97,4394347,2741517,2725765,3007216,64396,0.00,0.00,0.32,77,0.53,0.46,0.97,0.00,0.00,0.00,0.00,0.00,2.08,6,0.38,0.31,0.00,0.24,0.50,0.61,0.30,0.45,0.41,0.88,0.88,0.58,0.13,0.55,0.00,0.34,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,98541,98541,0,0,99075,99075,0,0,17009,17009,0,0,0.18,0.00,0.57,0.13,0.00,0.00,0.34,0.15,0.15,0.00,0.12,0.02,0.20
2020,FY,PROVIDER,IRF,260057,CAMERON REGIONAL MEDICAL CENTER,CAMERON,MO,64429,24,24,496,0.00,0.79,1228465,575440,565936,581838,81550,0.00,0.00,0.75,74,0.45,0.54,0.95,0.00,0.00,0.00,0.00,0.00,2.13,6,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.00,0.88,0.88,0.54,0.00,0.54,0.00,0.66,0.00,0.00,0.00,0.00,0.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13857,13857,0,0,14677,14677,0,0,6659,6659,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.55,0.03,0.08,0.00,0.06,0.05,0.19
2020,FY,PROVIDER,IRF,260062,SAINT LUKES NORTH HOSPITAL,KANSAS CITY,MO,64154,113,115,1440,0.28,0.92,7579638,2432077,2415445,2452519,58001,0.00,0.09,0.26,76,0.52,0.47,0.94,0.00,0.00,0.00,0.00,0.00,1.94,6,0.33,0.30,0.12,0.15,0.30,0.65,0.30,0.46,0.44,0.88,0.88,0.61,0.10,0.63,0.00,0.62,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.09,0.12,0.00,0.00,0.00,67211,64846,60,2305,71816,69911,90,1815,34100,34100,0,0,0.29,0.00,0.44,0.16,0.00,0.00,0.64,0.16,0.04,0.00,0.04,0.04,0.04
2020,FY,PROVIDER,IRF,260068,BOONE HOSPITAL CENTER,COLUMBIA,MO,65201,166,178,2046,0.22,0.94,6441662,3777304,3749573,4162792,191136,0.00,0.12,0.61,75,0.54,0.45,0.98,0.00,0.00,0.00,0.00,0.00,2.88,7,0.36,0.27,0.11,0.23,0.49,0.66,0.34,0.46,0.54,0.88,0.88,0.59,0.20,0.88,0.00,0.42,0.00,0.00,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,0.15,0.11,0.00,0.00,0.23,102034,102034,0,0,101011,101011,0,0,46425,46225,200,0,0.21,0.07,0.58,0.08,0.00,0.00,0.28,0.06,0.18,0.00,0.05,0.12,0.26
2020,FY,PROVIDER,IRF,260077,MERCY HOSPITAL SOUTH,SAINT LOUIS,MO,63128,340,370,5112,0.07,0.93,14281893,8243692,8175778,8246326,105454,0.00,0.12,0.08,77,0.48,0.51,0.95,0.00,0.00,0.00,0.00,0.00,2.73,7,0.34,0.43,0.07,0.23,0.55,0.88,0.33,0.58,0.52,0.88,0.88,0.60,0.21,0.67,0.04,0.43,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.03,0.00,0.07,0.12,0.21,0.00,0.00,0.04,264239,262986,1253,0,265278,264918,360,0,34538,34538,0,0,0.04,0.11,0.59,0.15,0.00,0.00,0.34,0.27,0.07,0.00,0.08,0.11,0.11
2020,FY,PROVIDER,IRF,260085,ST JOSEPH MEDICAL CENTER,KANSAS CITY,MO,64114,189,198,2413,0.15,0.95,15620967,4299979,4277979,4378316,170316,0.00,0.12,0.00,77,0.46,0.53,0.80,0.16,0.00,0.00,0.00,0.00,2.99,7,0.31,0.67,0.15,0.14,0.49,0.74,0.40,0.58,0.47,0.88,0.88,0.70,0.22,0.73,0.06,0.26,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.08,0.10,0.34,0.00,0.00,0.00,109666,108869,797,0,104002,102622,1380,0,68159,67804,355,0,0.00,0.07,0.71,0.13,0.00,0.00,0.13,0.31,0.10,0.00,0.10,0.09,0.23
2020,FY,PROVIDER,IRF,260094,COX MEDICAL CENTER BRANSON,BRANSON,MO,65615,149,159,2047,0.09,0.92,6942144,3314527,3271022,3283305,8147,0.00,0.12,0.91,76,0.42,0.57,0.97,0.00,0.00,0.00,0.00,0.00,2.65,7,0.32,0.30,0.08,0.18,0.47,0.70,0.40,0.44,0.48,0.88,0.88,0.62,0.22,0.66,0.00,0.32,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.08,0.00,0.25,0.08,0.00,0.00,0.12,88000,68755,19245,0,89548,73131,16417,0,10345,10065,280,0,0.44,0.00,0.34,0.11,0.00,0.00,0.22,0.08,0.25,0.00,0.15,0.06,0.19
2020,FY,PROVIDER,IRF,260095,CENTERPOINT MEDICAL CENTER,INDEPENDENCE,MO,64057,177,189,1914,0.31,0.97,21891387,4204927,4167296,4249979,515336,0.00,0.08,0.11,75,0.48,0.51,0.89,0.06,0.00,0.00,0.00,0.00,2.56,7,0.28,0.33,0.10,0.24,0.41,0.88,0.38,0.46,0.60,0.88,0.88,0.70,0.17,0.61,0.00,0.30,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.24,0.06,0.00,0.00,0.16,79309,79044,0,265,82048,81843,0,205,30178,30178,0,0,0.09,0.11,0.63,0.11,0.00,0.00,0.20,0.25,0.21,0.00,0.14,0.04,0.13
2020,FY,PROVIDER,IRF,260096,NORTH KANSAS CITY HOSPITAL,NORTH KANSAS CITY,MO,64116,759,841,9311,0.19,0.94,41446573,16479646,16251935,16658629,203076,0.00,0.09,0.10,77,0.41,0.58,0.93,0.02,0.00,0.02,0.00,0.00,2.54,7,0.30,0.48,0.12,0.19,0.41,0.60,0.35,0.70,0.46,0.88,0.88,0.57,0.24,0.88,0.03,0.23,0.00,0.00,0.00,0.00,0.11,0.00,0.01,0.00,0.04,0.02,0.29,0.10,0.00,0.00,0.18,502763,481124,20994,645,466871,445177,21069,625,130818,121936,8882,0,0.14,0.07,0.60,0.11,0.00,0.00,0.13,0.17,0.35,0.00,0.06,0.07,0.18
2020,FY,PROVIDER,IRF,260108,MISSOURI BAPTIST MEDICAL CENTER,TOWN AND COUNTRY,MO,63131,158,163,1979,0.13,0.93,7342982,3240266,3208861,3283160,33837,0.00,0.10,0.08,77,0.51,0.48,0.81,0.14,0.00,0.00,0.00,0.00,3.21,7,0.36,0.41,0.10,0.20,0.56,0.74,0.29,0.54,0.48,0.88,0.88,0.67,0.16,0.88,0.00,0.48,0.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.08,0.11,0.00,0.00,0.18,113250,113230,20,0,109731,109637,30,64,35447,35447,0,0,0.20,0.00,0.62,0.09,0.00,0.00,0.36,0.21,0.01,0.00,0.11,0.03,0.26
2020,FY,PROVIDER,IRF,260110,SOUTHEASTHEALTH,CAPE GIRARDEAU,MO,63701,124,128,1505,0.12,0.96,5023995,2308910,2286646,2586515,97866,0.00,0.16,0.37,75,0.41,0.58,0.95,0.00,0.00,0.00,0.00,0.00,1.76,6,0.29,0.22,0.00,0.16,0.33,0.59,0.33,0.46,0.52,0.88,0.88,0.54,0.14,0.68,0.00,0.40,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.29,77795,77795,0,0,76590,76590,0,0,26081,26081,0,0,0.52,0.00,0.32,0.00,0.00,0.00,0.33,0.17,0.26,0.00,0.08,0.04,0.10
2020,FY,PROVIDER,IRF,260113,MISSOURI DELTA MEDICAL CENTER,SIKESTON,MO,63801,72,75,921,0.23,0.94,3034649,1560382,1530946,1528705,31547,0.00,0.26,0.98,76,0.48,0.51,0.95,0.00,0.00,0.00,0.00,0.00,2.08,6,0.30,0.30,0.00,0.15,0.41,0.58,0.41,0.47,0.38,0.70,0.88,0.58,0.00,0.68,0.00,0.33,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,44940,36844,2266,5830,37341,29796,910,6635,14965,14125,0,840,0.42,0.00,0.32,0.14,0.00,0.00,0.30,0.10,0.19,0.00,0.13,0.09,0.16
2020,FY,PROVIDER,IRF,260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,POPLAR BLUFF,MO,63901,147,157,1929,0.09,0.94,12997954,3880732,3839548,4101394,440603,0.00,0.28,0.97,76,0.37,0.62,0.95,0.00,0.00,0.00,0.00,0.00,2.39,6,0.27,0.31,0.00,0.19,0.42,0.68,0.33,0.51,0.42,0.74,0.88,0.62,0.15,0.88,0.00,0.33,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.40,0.00,0.00,0.00,0.12,102834,100949,0,1885,103896,102084,0,1812,8270,8190,0,80,0.13,0.00,0.65,0.09,0.00,0.00,0.27,0.06,0.40,0.00,0.04,0.03,0.16
2020,FY,PROVIDER,IRF,260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,JOPLIN,MO,64804,211,218,2696,0.14,0.95,10794550,3833178,3786010,4412861,104640,0.00,0.17,0.47,76,0.45,0.54,0.93,0.00,0.00,0.00,0.00,0.00,2.39,7,0.31,0.30,0.17,0.15,0.43,0.62,0.54,0.47,0.50,0.88,0.88,0.65,0.21,0.63,0.00,0.31,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.32,0.00,0.00,0.00,0.26,148612,147338,3,1271,152665,151391,3,1271,22904,22889,0,15,0.20,0.10,0.57,0.10,0.00,0.00,0.28,0.12,0.28,0.00,0.08,0.02,0.19
2020,FY,PROVIDER,IRF,260180,CHRISTIAN HOSPITAL NORTHEAST-NORTHWEST,SAINT LOUIS,MO,63136,92,95,1211,0.00,0.94,4600221,2092898,2077553,2062930,4726,0.00,0.31,0.00,70,0.60,0.39,0.50,0.48,0.00,0.00,0.00,0.00,3.86,7,0.26,0.40,0.00,0.16,0.65,0.88,0.36,0.51,0.67,0.88,0.88,0.68,0.00,0.72,0.00,0.42,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.25,73861,73016,819,26,82227,77046,5103,78,12133,12133,0,0,0.00,0.00,0.67,0.14,0.00,0.00,0.21,0.25,0.05,0.01,0.11,0.03,0.31
2020,FY,PROVIDER,IRF,260183,SAINT FRANCIS MEDICAL CENTER,CAPE GIRARDEAU,MO,63703,127,133,1707,0.11,0.92,9611157,2873192,2830028,3191630,244336,0.00,0.26,0.55,72,0.53,0.46,0.90,0.00,0.00,0.00,0.00,0.00,2.35,6,0.28,0.27,0.00,0.20,0.40,0.58,0.44,0.54,0.51,0.88,0.88,0.58,0.12,0.68,0.00,0.36,0.00,0.00,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.24,0.00,0.00,0.00,0.09,68422,64603,3819,0,72833,69613,3212,8,31357,27649,3708,0,0.51,0.00,0.33,0.08,0.00,0.00,0.31,0.26,0.10,0.00,0.10,0.03,0.18
2020,FY,PROVIDER,IRF,260193,ST MARY'S MEDICAL CENTER,BLUE SPRINGS,MO,64014,95,101,1432,0.00,0.90,17163893,2392945,2353719,2411380,96163,0.00,0.13,0.00,79,0.37,0.62,0.91,0.00,0.00,0.00,0.00,0.00,2.77,7,0.25,0.49,0.13,0.18,0.44,0.73,0.36,0.50,0.49,0.88,0.88,0.62,0.21,0.67,0.00,0.33,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.16,0.22,0.00,0.00,0.00,56967,56928,39,0,57641,57641,0,0,47764,47572,192,0,0.00,0.11,0.59,0.17,0.00,0.00,0.27,0.18,0.25,0.00,0.05,0.08,0.14
2020,FY,PROVIDER,IRF,263027,RUSK REHABILITATION CTR,COLUMBIA,MO,65203,423,476,6404,0.12,0.92,13862019,11275550,11106117,10352283,23882,0.00,0.27,0.62,69,0.56,0.43,0.90,0.06,0.00,0.00,0.00,0.00,2.56,6,0.22,0.26,0.09,0.12,0.39,0.62,0.28,0.58,0.47,0.88,0.88,0.53,0.17,0.62,0.04,0.32,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.25,0.12,0.00,0.00,0.26,289147,226865,62272,10,282294,217096,65168,30,139139,109843,29266,30,0.27,0.09,0.44,0.13,0.00,0.00,0.27,0.28,0.15,0.00,0.01,0.07,0.18
2020,FY,PROVIDER,IRF,263028,"THE REHABILITATION INSTITUTE OF ST. LOUIS, AN AFFI",SAINT LOUIS,MO,63110,864,975,13121,0.09,0.91,27987503,22514288,22089611,20060292,68089,0.00,0.22,0.11,72,0.51,0.48,0.75,0.22,0.00,0.01,0.00,0.01,2.99,7,0.28,0.43,0.17,0.18,0.49,0.70,0.30,0.56,0.48,0.88,0.88,0.59,0.19,0.65,0.04,0.32,0.00,0.00,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.01,0.21,0.13,0.00,0.00,0.27,580992,518562,62190,240,599934,533309,66595,30,242475,218181,24264,30,0.21,0.09,0.53,0.09,0.00,0.00,0.19,0.26,0.17,0.00,0.05,0.08,0.22
2020,FY,PROVIDER,IRF,263029,MERCY REHABILITATION HOSPITAL ST LOUIS,CHESTERFIELD,MO,63017,845,929,12625,0.09,0.91,31100741,22073827,21787739,21963356,14458,0.00,0.12,0.13,76,0.45,0.54,0.86,0.07,0.00,0.01,0.00,0.02,2.64,6,0.30,0.31,0.12,0.20,0.46,0.68,0.25,0.54,0.43,0.88,0.88,0.61,0.24,0.69,0.02,0.30,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.07,0.29,0.13,0.00,0.00,0.11,640126,605584,34542,0,601808,584020,17788,0,157610,157496,111,3,0.17,0.08,0.51,0.17,0.00,0.00,0.16,0.26,0.23,0.00,0.05,0.07,0.19
2020,FY,PROVIDER,IRF,263030,ST LUKE'S REHABILITATION HOSPITAL,CHESTERFIELD,MO,63017,562,607,6979,0.17,0.94,25859803,12441070,12191821,12292126,21426,0.00,0.09,0.06,79,0.46,0.53,0.90,0.06,0.00,0.00,0.00,0.00,3.06,7,0.36,0.46,0.13,0.20,0.60,0.88,0.33,0.66,0.48,0.88,0.88,0.67,0.23,0.71,0.05,0.29,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.04,0.00,0.06,0.19,0.36,0.02,0.00,0.03,353926,308692,37823,7411,381064,347332,26652,7080,70747,70078,490,179,0.12,0.12,0.54,0.16,0.00,0.00,0.13,0.18,0.18,0.00,0.04,0.28,0.15
2020,FY,PROVIDER,IRF,263031,SSM HEALTH REHABILITATION HOSPITAL,RICHMOND HEIGHTS,MO,63117,1238,1380,16602,0.12,0.94,61325076,30233321,29799844,29361093,352940,0.00,0.22,0.04,75,0.45,0.54,0.76,0.21,0.00,0.01,0.00,0.00,3.00,7,0.33,0.49,0.14,0.16,0.54,0.88,0.36,0.55,0.55,0.88,0.88,0.62,0.15,0.62,0.06,0.35,0.00,0.00,0.00,0.00,0.18,0.01,0.00,0.01,0.00,0.02,0.16,0.12,0.00,0.00,0.22,866148,791516,74632,0,814842,739203,75639,0,241210,234199,7011,0,0.22,0.11,0.46,0.14,0.00,0.00,0.23,0.20,0.21,0.00,0.09,0.05,0.18
2020,FY,PROVIDER,IRF,263032,MERCY REHABILITATION HOSPITAL SPRINGFIELD,SPRINGFIELD,MO,65804,437,488,5669,0.18,0.94,12145246,9749510,9564450,10737032,9420,0.00,0.14,0.37,73,0.52,0.47,0.95,0.00,0.00,0.00,0.00,0.00,2.57,6,0.30,0.27,0.11,0.18,0.44,0.63,0.30,0.59,0.48,0.88,0.88,0.56,0.14,0.66,0.04,0.34,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.02,0.02,0.03,0.18,0.09,0.00,0.00,0.29,282492,282042,450,0,250487,249660,827,0,116846,116831,15,0,0.49,0.08,0.26,0.11,0.00,0.00,0.30,0.24,0.14,0.00,0.05,0.06,0.18
2020,FY,PROVIDER,IRF,263033,"LANDMARK REHABILITATION HOSPITAL OF COLUMBIA, LLC",COLUMBIA,MO,65201,96,104,1337,0.18,0.93,6102509,1753529,1643221,1917782,54310,0.00,0.30,0.63,68,0.51,0.48,0.89,0.00,0.00,0.00,0.00,0.00,3.68,7,0.39,0.35,0.25,0.17,0.63,0.88,0.58,0.61,0.57,0.67,0.88,0.58,0.12,0.69,0.00,0.17,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.12,0.29,0.00,0.00,0.00,52706,52706,0,0,52948,52948,0,0,8658,8658,0,0,0.35,0.10,0.20,0.25,0.00,0.00,0.09,0.22,0.05,0.00,0.18,0.23,0.19
2020,FY,PROVIDER,IRF,250004,NORTH MISSISSIPPI MEDICAL CENTER,TUPELO,MS,38801,326,342,4702,0.11,0.94,17040439,7202883,7155935,7551016,284640,0.00,0.11,0.98,71,0.50,0.50,0.75,0.22,0.00,0.00,0.00,0.00,2.26,7,0.22,0.25,0.11,0.17,0.35,0.69,0.28,0.53,0.54,0.88,0.88,0.64,0.18,0.88,0.03,0.36,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.05,0.25,0.00,0.00,0.00,0.26,304744,242539,47070,15135,289034,255149,23375,10510,117574,69561,22793,25220,0.23,0.07,0.56,0.08,0.00,0.00,0.32,0.18,0.22,0.00,0.01,0.07,0.16
2020,FY,PROVIDER,IRF,250034,BAPTIST MEMORIAL HOSPITAL NORTH MS,OXFORD,MS,38655,131,133,1339,0.22,0.97,6370653,2261205,2246663,2328510,16999,0.00,0.08,0.89,77,0.43,0.56,0.82,0.16,0.00,0.00,0.00,0.00,2.07,7,0.35,0.38,0.09,0.13,0.51,0.68,0.24,0.44,0.45,0.88,0.88,0.58,0.20,0.74,0.00,0.35,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00,0.14,59004,58989,10,5,59192,59192,0,0,50960,50960,0,0,0.42,0.00,0.44,0.00,0.00,0.00,0.24,0.14,0.36,0.00,0.06,0.00,0.18
2020,FY,PROVIDER,IRF,250040,SINGING RIVER HEALTH SYSTEM,PASCAGOULA,MS,39581,276,305,3910,0.08,0.92,20386168,6435185,6364554,7295684,57726,0.00,0.11,0.05,74,0.43,0.56,0.80,0.16,0.00,0.00,0.00,0.00,2.70,7,0.32,0.30,0.13,0.17,0.53,0.88,0.39,0.53,0.51,0.88,0.88,0.57,0.13,0.60,0.05,0.30,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.03,0.22,0.21,0.00,0.00,0.08,197747,139830,55007,2910,212941,156545,53219,3177,46374,37947,8377,50,0.06,0.08,0.64,0.15,0.00,0.00,0.17,0.12,0.22,0.00,0.09,0.17,0.20
2020,FY,PROVIDER,IRF,250078,FORREST GENERAL HOSPITAL,HATTIESBURG,MS,39404,215,223,3164,0.07,0.91,10227703,4828364,4786234,5635955,103805,0.00,0.13,0.40,70,0.54,0.45,0.73,0.24,0.00,0.00,0.00,0.00,2.71,7,0.25,0.25,0.16,0.14,0.41,0.72,0.32,0.46,0.53,0.88,0.88,0.65,0.10,0.73,0.00,0.47,0.00,0.00,0.00,0.00,0.29,0.00,0.00,0.00,0.05,0.00,0.18,0.10,0.00,0.00,0.22,149002,106392,2440,40170,151733,107294,3669,40770,35668,34323,265,1080,0.30,0.10,0.49,0.07,0.00,0.00,0.33,0.28,0.10,0.00,0.04,0.00,0.22
2020,FY,PROVIDER,IRF,250081,ANDERSON RMC SOUTH,MERIDIAN,MS,39301,226,234,2754,0.15,0.96,5567396,4793817,4731205,4838095,29184,0.00,0.21,0.96,77,0.38,0.61,0.66,0.28,0.00,0.00,0.00,0.00,3.05,7,0.31,0.48,0.13,0.15,0.51,0.71,0.38,0.48,0.60,0.88,0.88,0.64,0.14,0.88,0.05,0.35,0.00,0.00,0.00,0.00,0.25,0.00,0.00,0.00,0.00,0.00,0.13,0.05,0.00,0.00,0.17,155873,90093,65780,0,156613,93788,62825,0,8107,8107,0,0,0.11,0.20,0.56,0.09,0.00,0.00,0.25,0.01,0.33,0.00,0.07,0.08,0.22
2020,FY,PROVIDER,IRF,250082,DELTA HEALTH- THE MEDICAL CENTER,GREENVILLE,MS,38704,153,163,2024,0.13,0.94,5638367,3494454,3431952,3391486,31264,0.00,0.29,0.98,74,0.37,0.62,0.45,0.54,0.00,0.00,0.00,0.00,3.22,6,0.23,0.39,0.09,0.17,0.56,0.64,0.26,0.32,0.52,0.69,0.88,0.56,0.08,0.64,0.00,0.33,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.22,0.15,0.00,0.00,0.10,111888,107788,4100,0,102007,95247,6760,0,33131,33131,0,0,0.07,0.00,0.61,0.12,0.00,0.00,0.19,0.02,0.29,0.01,0.07,0.16,0.24
2020,FY,PROVIDER,IRF,250084,MERIT HEALTH NATCHEZ,NATCHEZ,MS,39120,159,166,2161,0.14,0.95,17276277,3839857,3768533,3994683,171772,0.00,0.32,0.94,76,0.40,0.59,0.54,0.44,0.00,0.00,0.00,0.00,3.25,7,0.20,0.56,0.13,0.18,0.62,0.88,0.39,0.55,0.57,0.73,0.88,0.68,0.20,0.88,0.08,0.28,0.00,0.00,0.00,0.00,0.11,0.00,0.00,0.00,0.00,0.00,0.18,0.27,0.00,0.00,0.00,75186,75186,0,0,73952,73952,0,0,18708,18708,0,0,0.00,0.09,0.67,0.16,0.00,0.00,0.13,0.08,0.21,0.00,0.11,0.33,0.10
