YEAR,YEAR_TYPE,SMRY_CTGRY,SRVC_CTGRY,PRVDR_ID,PRVDR_NAME,PRVDR_CITY,STATE,PRVDR_ZIP,BENE_DSTNCT_CNT,TOT_EPSD_STAY_CNT,TOT_SRVC_DAYS,BENE_LE_7_SRVC_DAYS_PCT,BENE_LE_30_SRVC_DAYS_PCT,BENE_GE_60_SRVC_DAYS_PCT,TOT_CHRG_AMT,TOT_ALOWD_AMT,TOT_MDCR_PYMT_AMT,TOT_MDCR_STDZD_PYMT_AMT,TOT_OUTLIER_PYMT_AMT,BENE_MA_PCT,BENE_DUAL_PCT,BENE_RRL_PCT,BENE_AVG_AGE,BENE_MALE_PCT,BENE_FEML_PCT,BENE_RACE_WHT_PCT,BENE_RACE_BLACK_PCT,BENE_RACE_API_PCT,BENE_RACE_HSPNC_PCT,BENE_RACE_NATIND_PCT,BENE_RACE_OTHR_PCT,BENE_AVG_RISK_SCRE,BENE_AVG_CC_CNT,BENE_CC_AF_PCT,BENE_CC_ALZHMR_PCT,BENE_CC_ASTHMA_PCT,BENE_CC_CNCR_PCT,BENE_CC_CHF_PCT,BENE_CC_CKD_PCT,BENE_CC_COPD_PCT,BENE_CC_DPRSSN_PCT,BENE_CC_DBTS_PCT,BENE_CC_HYPLPDMA_PCT,BENE_CC_HYPRTNSN_PCT,BENE_CC_IHD_PCT,BENE_CC_OPO_PCT,BENE_CC_RAOA_PCT,BENE_CC_SZ_PCT,BENE_CC_STROK_PCT,BENE_PRMRY_DX_CNCR_PCT,BENE_PRMRY_DX_COPD_PCT,BENE_PRMRY_DX_RSPRTRYFAILR_PCT,BENE_PRMRY_DX_DMNT_PCT,BENE_PRMRY_DX_STROK_PCT,BENE_PRMRY_DX_CHF_PCT,BENE_PRMRY_DX_HYPRTNSN_PCT,BENE_PRMRY_DX_OTHRCRDVSCLR_PCT,BENE_PRMRY_DX_INFCTN_PCT,BENE_PRMRY_DX_ORTHO_PCT,BENE_PRMRY_DX_INJURY_PCT,BENE_PRMRY_DX_MTR_NRL_PCT,BENE_PRMRY_DX_DBTS_PCT,BENE_PRMRY_DX_SKN_PCT,BENE_PRMRY_DX_AFTRCRE_PCT,DSCHRG_CMNTY_SLFCR_PCT,DSCHRG_IP_PCT,DSCHRG_HH_PCT,DSCHRG_SNF_PCT,DSCHRG_IRF_PCT,DSCHRG_HOSPC_PCT,DSCHRG_DEATH_PCT
2020,FY,PROVIDER,LTC,52046,KINDRED HOSPITAL PARAMOUNT,PARAMOUNT,CA,90723,425,461,16758,0.08,0.51,0.20,140720879,32410400,28897352,23058756,7875539,0.00,0.82,0.00,70.00,0.54,0.45,0.29,0.27,0.06,0.34,0.00,0.00,5.88,9,0.26,0.65,0.18,0.13,0.88,0.88,0.69,0.66,0.88,0.88,0.88,0.88,0.10,0.54,0.46,0.35,0.00,0.05,0.22,0.00,0.00,0.00,0.04,0.00,0.42,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.03,0.11,0.42,0.00,0.00,0.22
2020,FY,PROVIDER,LTC,52047,VIBRA HOSPITAL OF NORTHERN CALIFORNIA,REDDING,CA,96001,277,289,7541,0.06,0.61,0.06,115674258,15652618,15121043,11552173,452530,0.00,0.42,0.39,69.00,0.63,0.36,0.87,0.00,0.00,0.04,0.05,0.00,4.12,7,0.30,0.22,0.11,0.10,0.69,0.88,0.62,0.49,0.61,0.69,0.88,0.63,0.05,0.50,0.05,0.15,0.00,0.00,0.41,0.00,0.00,0.00,0.00,0.00,0.12,0.06,0.15,0.00,0.04,0.00,0.00,0.16,0.15,0.17,0.31,0.00,0.00,0.12
2020,FY,PROVIDER,LTC,52049,KINDRED HOSPITAL RANCHO,RANCHO CUCAMONGA,CA,91730,249,265,6615,0.10,0.65,0.06,72834473,15198641,14362619,12256672,240500,0.00,0.62,0.07,70.00,0.55,0.44,0.45,0.19,0.06,0.27,0.00,0.00,5.03,8,0.36,0.47,0.17,0.14,0.88,0.88,0.61,0.56,0.88,0.88,0.88,0.71,0.11,0.48,0.21,0.32,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.06,0.39,0.05,0.00,0.29
2020,FY,PROVIDER,LTC,52050,KINDRED HOSPITAL SOUTH BAY,GARDENA,CA,90247,321,354,10175,0.09,0.59,0.12,99713604,20097681,18496477,14741062,2290078,0.00,0.78,0.00,73.00,0.56,0.43,0.28,0.36,0.07,0.25,0.00,0.00,5.25,9,0.31,0.72,0.14,0.14,0.88,0.88,0.70,0.62,0.88,0.88,0.88,0.88,0.09,0.60,0.41,0.35,0.00,0.04,0.16,0.00,0.00,0.00,0.06,0.00,0.38,0.00,0.04,0.00,0.00,0.00,0.00,0.04,0.06,0.10,0.40,0.00,0.00,0.27
2020,FY,PROVIDER,LTC,52052,KINDRED HOSPITAL RIVERSIDE,PERRIS,CA,92571,143,152,4715,0.08,0.60,0.15,52676926,9979477,9204351,7654877,1214648,0.00,0.61,0.00,65.00,0.57,0.42,0.51,0.16,0.00,0.25,0.00,0.00,5.20,7,0.29,0.45,0.16,0.09,0.88,0.88,0.62,0.52,0.71,0.67,0.88,0.67,0.09,0.39,0.14,0.31,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.00,0.44,0.00,0.00,0.26
2020,FY,PROVIDER,LTC,52054,MONROVIA MEMORIAL HOSPITAL,MONROVIA,CA,91016,226,253,7670,0.00,0.53,0.11,105184327,17878115,16668170,13302037,3020011,0.00,0.87,0.00,77.00,0.47,0.52,0.29,0.08,0.36,0.23,0.00,0.00,5.33,10,0.42,0.88,0.15,0.16,0.88,0.88,0.88,0.67,0.88,0.88,0.88,0.88,0.18,0.65,0.38,0.34,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.58,0.00,0.00,0.18
2020,FY,PROVIDER,LTC,52055,CENTRAL VALLEY SPECIALTY HOSPITAL,MODESTO,CA,95354,382,430,10465,0.09,0.62,0.05,79780742,21939805,20811150,16694188,862395,0.00,0.63,0.16,68.00,0.58,0.41,0.56,0.07,0.05,0.28,0.00,0.00,4.29,7,0.29,0.38,0.21,0.11,0.71,0.88,0.54,0.48,0.72,0.88,0.88,0.61,0.10,0.43,0.16,0.22,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.11,0.04,0.04,0.00,0.00,0.04,0.00,0.05,0.19,0.10,0.42,0.00,0.00,0.12
2020,FY,PROVIDER,LTC,52057,SONOMA SPECIALTY HOSPITAL,SEBASTOPOL,CA,95472,106,112,2232,0.12,0.84,0.00,15167304,5476245,5282392,3453158,100035,0.00,0.44,0.40,72.00,0.60,0.39,0.87,0.00,0.00,0.00,0.00,0.00,3.16,7,0.39,0.37,0.14,0.11,0.70,0.88,0.50,0.53,0.49,0.88,0.88,0.70,0.18,0.54,0.10,0.21,0.00,0.00,0.45,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.28,0.19,0.00,0.25,0.00,0.00,0.09
2020,FY,PROVIDER,LTC,62009,KINDRED HOSPITAL-DENVER,DENVER,CO,80218,67,72,3086,0.00,0.35,0.23,21843170,5430311,4565150,4462008,1546465,0.00,0.38,0.20,67.00,0.59,0.40,0.74,0.00,0.00,0.00,0.00,0.00,4.36,7,0.31,0.38,0.00,0.00,0.56,0.88,0.55,0.55,0.46,0.68,0.88,0.68,0.00,0.55,0.00,0.23,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.00,0.00,0.00,0.00,0.26,0.00,0.31,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,62011,CRAIG HOSPITAL,ENGLEWOOD,CO,80113,14,15,856,0.00,0.00,0.00,5358008,1736728,1604321,1555657,1280582,0.00,0.00,0.00,62.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.92,4,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,62012,PAM SPECIALTY HOSPITAL OF DENVER,DENVER,CO,80204,115,124,4144,0.00,0.47,0.12,40269237,6876839,6234725,6065627,871876,0.00,0.50,0.24,64.00,0.63,0.36,0.70,0.00,0.00,0.15,0.00,0.00,4.81,6,0.23,0.36,0.13,0.10,0.52,0.88,0.43,0.60,0.50,0.54,0.88,0.48,0.15,0.45,0.10,0.20,0.00,0.00,0.46,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.12,0.00,0.13,0.08,0.00,0.46,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,62013,KINDRED HOSPITAL AURORA,AURORA,CO,80011,33,34,1403,0.00,0.51,0.00,11637675,2429460,2018302,1967881,882646,0.00,0.33,0.39,65.00,0.60,0.39,0.72,0.00,0.00,0.00,0.00,0.00,5.54,7,0.00,0.39,0.00,0.00,0.57,0.88,0.60,0.54,0.51,0.69,0.88,0.69,0.00,0.39,0.00,0.39,0.00,0.00,0.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,62014,VIBRA HOSPITAL OF DENVER,THORNTON,CO,80229,77,81,2476,0.00,0.61,0.00,44263313,4575999,4144491,3866180,807429,0.00,0.37,0.19,68.00,0.55,0.44,0.75,0.00,0.00,0.14,0.00,0.00,4.58,7,0.42,0.36,0.14,0.00,0.67,0.88,0.40,0.63,0.51,0.62,0.88,0.63,0.00,0.54,0.00,0.15,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.44,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,62017,NORTHERN COLORADO LONG TERM ACUTE HOSP - LONG TERM,JOHNSTOWN,CO,80534,70,70,1945,0.00,0.65,0.00,6343213,3206839,3023832,2971137,170140,0.00,0.28,0.42,71.00,0.57,0.42,0.85,0.00,0.00,0.00,0.00,0.00,3.55,6,0.30,0.21,0.00,0.00,0.58,0.70,0.52,0.61,0.48,0.70,0.88,0.52,0.00,0.52,0.00,0.41,0.00,0.00,0.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.17,0.31,0.00,0.00
2020,FY,PROVIDER,LTC,72003,GAYLORD HOSPITAL INC,WALLINGFORD,CT,6492,452,489,13276,0.03,0.64,0.05,54190555,20136134,18405218,16396542,1185448,0.00,0.21,0.03,72.00,0.53,0.46,0.79,0.09,0.00,0.05,0.00,0.03,3.04,7,0.32,0.37,0.17,0.15,0.56,0.73,0.43,0.55,0.50,0.88,0.88,0.60,0.13,0.51,0.07,0.40,0.00,0.00,0.29,0.00,0.25,0.00,0.00,0.00,0.02,0.00,0.13,0.02,0.00,0.00,0.14,0.05,0.15,0.34,0.36,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,72004,HOSPITAL FOR SPECIAL CARE,NEW BRITAIN,CT,6050,147,161,5327,0.07,0.51,0.10,16994949,6526890,5356424,4531246,1113234,0.00,0.23,0.00,70.00,0.58,0.41,0.80,0.08,0.00,0.00,0.00,0.00,3.84,7,0.44,0.39,0.20,0.16,0.74,0.88,0.47,0.59,0.55,0.88,0.88,0.88,0.13,0.48,0.12,0.23,0.00,0.00,0.32,0.00,0.10,0.08,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.09,0.09,0.18,0.39,0.14,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,92002,BRIDGEPOINT HOSPITAL CAPITOL HILL,WASHINGTON,DC,20002,302,336,7427,0.09,0.69,0.03,29065573,15479319,14388746,13993130,54882,0.00,0.51,0.00,70.00,0.56,0.43,0.23,0.64,0.03,0.04,0.00,0.00,4.92,8,0.33,0.65,0.13,0.19,0.88,0.88,0.41,0.49,0.68,0.74,0.88,0.72,0.08,0.42,0.11,0.38,0.00,0.00,0.52,0.00,0.00,0.00,0.04,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.00,0.58,0.00,0.00,0.16
2020,FY,PROVIDER,LTC,92003,BRIDGEPOINT -NATIONAL HARBOR,WASHINGTON,DC,20032,335,360,9228,0.08,0.63,0.05,37328893,17157971,15941052,15513349,582009,0.00,0.40,0.00,71.00,0.47,0.52,0.27,0.65,0.00,0.03,0.00,0.00,4.39,8,0.30,0.54,0.17,0.14,0.71,0.88,0.50,0.54,0.88,0.88,0.88,0.66,0.07,0.46,0.08,0.36,0.00,0.00,0.55,0.00,0.00,0.00,0.00,0.00,0.19,0.03,0.03,0.00,0.00,0.00,0.00,0.13,0.05,0.00,0.47,0.00,0.00,0.24
2020,FY,PROVIDER,LTC,82000,SELECT SPECIALTY HOSPITAL WILMINGTON,WILMINGTON,DE,19805,165,171,5696,0.06,0.50,0.11,52151259,10916033,9577124,8493860,1134248,0.00,0.32,0.15,69.00,0.56,0.43,0.69,0.24,0.00,0.00,0.00,0.00,4.51,8,0.43,0.38,0.16,0.15,0.74,0.88,0.56,0.61,0.64,0.88,0.88,0.69,0.06,0.50,0.07,0.31,0.00,0.00,0.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.43,0.08,0.06,0.10
2020,FY,PROVIDER,LTC,102001,SELECT SPECIALTY HOSPITAL-MIAMI,MIAMI,FL,33128,177,189,5735,0.07,0.57,0.10,46153639,9960501,8766957,8979115,815048,0.00,0.71,0.00,76.00,0.57,0.42,0.18,0.24,0.00,0.56,0.00,0.00,5.28,9,0.34,0.88,0.08,0.13,0.88,0.88,0.88,0.68,0.88,0.88,0.88,0.88,0.06,0.48,0.42,0.31,0.00,0.00,0.64,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.57,0.00,0.00,0.17
2020,FY,PROVIDER,LTC,102003,SELECT SPECIALTY HOSPITAL - ORLANDO,ORLANDO,FL,32809,413,439,13211,0.09,0.56,0.10,127889826,23747755,21406251,23638968,3834064,0.00,0.38,0.00,71.00,0.54,0.45,0.59,0.20,0.00,0.17,0.00,0.00,5.37,8,0.44,0.54,0.18,0.13,0.88,0.88,0.63,0.61,0.88,0.88,0.88,0.88,0.11,0.50,0.15,0.35,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.09,0.03,0.07,0.00,0.00,0.03,0.02,0.06,0.11,0.06,0.33,0.10,0.06,0.14
2020,FY,PROVIDER,LTC,102009,KINDRED HOSPITAL-BAY AREA-TAMPA,TAMPA,FL,33611,509,548,13922,0.09,0.64,0.06,128694280,24875249,22977199,24866222,1274203,0.00,0.45,0.00,70.00,0.56,0.43,0.69,0.20,0.00,0.06,0.00,0.00,5.07,8,0.38,0.54,0.15,0.16,0.88,0.88,0.88,0.70,0.64,0.88,0.88,0.88,0.12,0.57,0.23,0.30,0.00,0.00,0.44,0.00,0.00,0.00,0.02,0.00,0.12,0.03,0.09,0.00,0.00,0.06,0.00,0.00,0.06,0.10,0.47,0.04,0.05,0.19
2020,FY,PROVIDER,LTC,102010,KINDRED HOSPITAL-SOUTH FLORIDA-FT LAUDERDALE,FORT LAUDERDALE,FL,33301,555,596,16466,0.09,0.61,0.09,141181328,30546901,27674339,28292687,2172339,0.00,0.62,0.02,74.00,0.52,0.47,0.39,0.31,0.00,0.26,0.00,0.00,5.32,9,0.39,0.69,0.13,0.14,0.88,0.88,0.63,0.61,0.88,0.88,0.88,0.88,0.09,0.47,0.27,0.43,0.00,0.00,0.59,0.00,0.00,0.00,0.02,0.01,0.09,0.02,0.06,0.00,0.00,0.02,0.00,0.00,0.08,0.06,0.39,0.02,0.06,0.28
2020,FY,PROVIDER,LTC,102012,CURAHEALTH JACKSONVILLE LLC,JACKSONVILLE,FL,32207,107,115,3190,0.00,0.63,0.00,19738588,5048023,4581414,5056784,378588,0.00,0.34,0.12,69.00,0.59,0.40,0.69,0.24,0.00,0.00,0.00,0.00,6.03,8,0.46,0.48,0.11,0.16,0.88,0.88,0.60,0.59,0.88,0.88,0.88,0.88,0.13,0.66,0.11,0.39,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.21,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.33,0.00,0.33,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,102013,KINDRED HOSPITAL-CENTRAL TAMPA,TAMPA,FL,33603,384,427,13569,0.06,0.53,0.13,117567098,22849611,20646212,22463933,2606548,0.00,0.57,0.00,72.00,0.55,0.44,0.58,0.22,0.00,0.18,0.00,0.00,5.49,9,0.43,0.69,0.16,0.15,0.88,0.88,0.71,0.73,0.88,0.88,0.88,0.88,0.11,0.69,0.23,0.38,0.00,0.00,0.26,0.00,0.00,0.00,0.04,0.02,0.15,0.00,0.10,0.00,0.00,0.05,0.00,0.00,0.03,0.12,0.44,0.03,0.04,0.20
2020,FY,PROVIDER,LTC,102015,KINDRED HOSPITAL-NORTH FLORIDA,GREEN COVE SPRINGS,FL,32043,219,231,6338,0.10,0.64,0.09,55180473,11115444,9922076,10922228,1250224,0.00,0.31,0.13,70.00,0.53,0.46,0.72,0.20,0.00,0.00,0.00,0.00,4.82,9,0.49,0.44,0.15,0.16,0.88,0.88,0.70,0.65,0.88,0.88,0.88,0.88,0.11,0.60,0.14,0.36,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.08,0.00,0.00,0.00,0.00,0.00,0.07,0.11,0.36,0.07,0.05,0.23
2020,FY,PROVIDER,LTC,102017,SELECT SPECIALTY HOSPITAL - PANAMA CITY,PANAMA CITY,FL,32401,30,31,592,0.00,0.86,0.00,4567521,1126903,1021655,1141284,70319,0.00,0.00,0.00,67.00,0.60,0.40,0.86,0.00,0.00,0.00,0.00,0.00,2.98,7,0.00,0.00,0.00,0.00,0.88,0.73,0.53,0.43,0.66,0.88,0.88,0.60,0.00,0.66,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35
2020,FY,PROVIDER,LTC,102018,PAM SPECIALTY HOSPITAL OF SARASOTA,SARASOTA,FL,34240,250,259,6457,0.05,0.67,0.00,37485662,11871751,11225644,11563848,700082,0.00,0.20,0.00,72.00,0.58,0.41,0.87,0.07,0.00,0.00,0.00,0.00,4.09,8,0.50,0.53,0.11,0.17,0.74,0.88,0.60,0.68,0.58,0.88,0.88,0.88,0.10,0.61,0.05,0.29,0.00,0.00,0.53,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.09,0.00,0.00,0.09,0.00,0.00,0.10,0.12,0.35,0.14,0.10,0.11
2020,FY,PROVIDER,LTC,102019,KINDRED HOSPITAL OCALA,OCALA,FL,34474,61,61,1704,0.00,0.60,0.00,11066859,2526780,2311697,2620377,42922,0.00,0.31,0.00,70.00,0.52,0.47,0.78,0.00,0.00,0.00,0.00,0.00,5.23,8,0.34,0.42,0.00,0.00,0.88,0.88,0.72,0.62,0.72,0.88,0.88,0.88,0.00,0.68,0.00,0.24,0.00,0.00,0.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.36,0.00,0.00,0.00
2020,FY,PROVIDER,LTC,102020,SELECT SPECIALTY HOSPITAL - TALLAHASSEE,TALLAHASSEE,FL,32308,228,237,6613,0.07,0.65,0.08,48437064,11853367,11037464,12800299,2781213,0.00,0.28,0.24,68.00,0.60,0.39,0.71,0.25,0.00,0.00,0.00,0.00,4.38,8,0.45,0.36,0.16,0.14,0.88,0.88,0.65,0.50,0.67,0.88,0.88,0.88,0.11,0.58,0.08,0.24,0.00,0.00,0.60,0.00,0.00,0.00,0.04,0.00,0.06,0.00,0.07,0.00,0.00,0.00,0.00,0.06,0.06,0.05,0.24,0.27,0.00,0.24
2020,FY,PROVIDER,LTC,102021,BAYCARE ALLIANT HOSPITAL,DUNEDIN,FL,34698,180,183,4381,0.06,0.69,0.00,28762318,7492844,7236313,7836694,429799,0.00,0.33,0.00,73.00,0.49,0.50,0.86,0.00,0.00,0.00,0.00,0.00,4.43,8,0.46,0.58,0.10,0.16,0.88,0.88,0.66,0.66,0.57,0.88,0.88,0.88,0.21,0.62,0.16,0.26,0.00,0.00,0.52,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,0.12,0.25,0.21,0.11,0.18
2020,FY,PROVIDER,LTC,102022,SELECT SPECIALTY HOSPITAL GAINESVILLE INC,GAINESVILLE,FL,32610,250,271,6889,0.05,0.68,0.06,48219042,12311257,11397487,12057052,1216450,0.00,0.30,0.30,69.00,0.58,0.42,0.76,0.19,0.00,0.00,0.00,0.00,4.74,8,0.42,0.45,0.13,0.16,0.88,0.88,0.54,0.59,0.59,0.88,0.88,0.73,0.15,0.56,0.08,0.26,0.00,0.00,0.43,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.12,0.00,0.00,0.00,0.10,0.00,0.08,0.18,0.31,0.15,0.00,0.11
2020,FY,PROVIDER,LTC,102023,SELECT SPECIALTY HOSPITAL-PALM BEACH,LAKE WORTH,FL,33461,262,273,7896,0.12,0.56,0.08,67946770,14258810,13100191,13816066,2138026,0.00,0.27,0.05,75.00,0.54,0.45,0.73,0.16,0.00,0.08,0.00,0.00,4.33,8,0.53,0.53,0.17,0.14,0.88,0.88,0.62,0.66,0.67,0.88,0.88,0.88,0.12,0.55,0.12,0.33,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.13,0.00,0.00,0.04,0.00,0.00,0.11,0.13,0.30,0.07,0.12,0.17
2020,FY,PROVIDER,LTC,102024,SELECT SPECIALTY HOSPITAL PENSACOLA,PENSACOLA,FL,32504,489,520,12815,0.07,0.66,0.04,86252033,19702046,18654615,20968369,1422609,0.00,0.28,0.16,71.00,0.55,0.44,0.77,0.18,0.00,0.00,0.00,0.00,4.22,8,0.40,0.42,0.13,0.19,0.88,0.88,0.62,0.53,0.65,0.88,0.88,0.88,0.15,0.60,0.10,0.22,0.00,0.00,0.47,0.00,0.00,0.00,0.04,0.00,0.16,0.02,0.06,0.00,0.00,0.00,0.02,0.02,0.05,0.19,0.34,0.07,0.07,0.18
2020,FY,PROVIDER,LTC,102025,KINDRED HOSPITAL THE PALM BEACHES,RIVIERA BEACH,FL,33418,238,254,6455,0.10,0.66,0.05,57828057,11648654,10886970,11537490,615957,0.00,0.28,0.06,71.00,0.52,0.47,0.71,0.23,0.00,0.00,0.00,0.00,5.03,8,0.55,0.56,0.15,0.19,0.88,0.88,0.67,0.64,0.65,0.88,0.88,0.73,0.17,0.53,0.17,0.31,0.00,0.00,0.47,0.00,0.00,0.00,0.00,0.00,0.17,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.38,0.07,0.09,0.20
2020,FY,PROVIDER,LTC,102026,ADVENTHEALTH CONNERTON,LAND O LAKES,FL,34637,271,291,7887,0.00,0.66,0.06,56460436,13474251,12704493,13995277,1327490,0.00,0.28,0.00,73.00,0.43,0.56,0.76,0.12,0.00,0.08,0.00,0.00,4.37,9,0.51,0.49,0.19,0.21,0.74,0.88,0.67,0.71,0.68,0.88,0.88,0.88,0.12,0.60,0.20,0.30,0.00,0.00,0.51,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.10,0.00,0.00,0.06,0.00,0.00,0.04,0.14,0.44,0.07,0.08,0.13
2020,FY,PROVIDER,LTC,102027,KINDRED HOSPITAL MELBOURNE,MELBOURNE,FL,32901,289,316,8361,0.11,0.66,0.10,61795026,12901488,11672271,12282791,1180378,0.00,0.24,0.00,74.00,0.58,0.41,0.84,0.09,0.00,0.04,0.00,0.00,4.34,8,0.48,0.50,0.12,0.21,0.88,0.88,0.68,0.65,0.65,0.88,0.88,0.74,0.12,0.58,0.08,0.28,0.00,0.00,0.45,0.00,0.00,0.00,0.03,0.00,0.09,0.04,0.08,0.00,0.00,0.04,0.00,0.00,0.07,0.13,0.30,0.11,0.13,0.17
2020,FY,PROVIDER,LTC,102028,SELECT SPECIALTY HOSPITAL - THE VILLAGES INC,OXFORD,FL,34484,166,175,4417,0.11,0.70,0.06,28005234,7566778,6908967,7919485,702850,0.00,0.18,0.00,74.00,0.57,0.42,0.86,0.07,0.00,0.00,0.00,0.00,4.94,8,0.53,0.44,0.09,0.23,0.88,0.88,0.88,0.58,0.60,0.88,0.88,0.88,0.09,0.60,0.06,0.36,0.00,0.00,0.62,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.38,0.00,0.06,0.28
2020,FY,PROVIDER,LTC,102029,SELECT SPECIALTY HOSPITAL-FORT MYERS,FORT MYERS,FL,33905,297,310,7756,0.09,0.67,0.04,44415168,12258529,11422067,11967271,777415,0.00,0.25,0.00,74.00,0.54,0.45,0.83,0.08,0.00,0.06,0.00,0.00,4.59,8,0.47,0.51,0.10,0.13,0.88,0.88,0.62,0.61,0.65,0.88,0.88,0.88,0.14,0.64,0.08,0.28,0.00,0.00,0.55,0.00,0.00,0.00,0.03,0.00,0.07,0.00,0.09,0.00,0.04,0.00,0.00,0.04,0.07,0.15,0.39,0.00,0.06,0.19
2020,FY,PROVIDER,LTC,102030,SELECT SPECIALTY HOSPITAL DAYTONA BEACH,DAYTONA BEACH,FL,32117,181,188,4793,0.09,0.65,0.00,41672696,8672933,8278594,9633242,355886,0.00,0.21,0.00,72.00,0.58,0.41,0.86,0.07,0.00,0.00,0.00,0.00,4.47,8,0.55,0.39,0.09,0.22,0.88,0.88,0.74,0.60,0.68,0.88,0.88,0.88,0.11,0.53,0.07,0.28,0.00,0.00,0.59,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.07,0.07,0.36,0.15,0.07,0.17
2020,FY,PROVIDER,LTC,102031,SELECT SPECIALTY HOSPITAL-MIAMI LAKES,MIAMI LAKES,FL,33016,330,352,8688,0.10,0.66,0.06,54146293,15344813,14141270,14530295,586670,0.00,0.75,0.00,76.00,0.50,0.50,0.13,0.18,0.00,0.66,0.00,0.00,5.42,9,0.37,0.88,0.11,0.12,0.88,0.88,0.88,0.68,0.88,0.88,0.88,0.88,0.14,0.50,0.36,0.26,0.00,0.00,0.69,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.11,0.31,0.16,0.04,0.25
2020,FY,PROVIDER,LTC,102032,LANDMARK HOSPITAL OF SOUTHWEST FLORIDA,NAPLES,FL,34108,414,431,6805,0.48,0.80,0.02,66067324,11395207,10456148,11535501,264573,0.00,0.09,0.02,75.00,0.56,0.43,0.88,0.03,0.00,0.05,0.00,0.02,2.96,6,0.31,0.28,0.11,0.20,0.45,0.60,0.34,0.43,0.47,0.88,0.88,0.62,0.15,0.88,0.05,0.13,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.07,0.40,0.09,0.00,0.00,0.04,0.00,0.07,0.05,0.44,0.19,0.03,0.05,0.10
